,store_timestamp,station_location,evse_name,y_true,y_pred
1666,2025-07-22 13:30:00,CSCS2015,0.0,0.0,3.857984e-20
1667,2025-07-22 14:00:00,CSCS2015,0.0,0.0,3.8589404e-20
1668,2025-07-22 14:30:00,CSCS2015,0.0,0.0,3.8599272e-20
1669,2025-07-22 15:00:00,CSCS2015,0.0,0.0,3.860943e-20
1670,2025-07-22 15:30:00,CSCS2015,0.0,0.0,3.862004e-20
1671,2025-07-22 16:00:00,CSCS2015,0.0,0.0,3.8631086e-20
1672,2025-07-22 16:30:00,CSCS2015,0.0,0.0,3.8642288e-20
1673,2025-07-22 17:00:00,CSCS2015,0.0,0.0,3.8653937e-20
1674,2025-07-22 17:30:00,CSCS2015,0.0,0.0,3.8665882e-20
1675,2025-07-22 18:00:00,CSCS2015,0.0,0.0,3.8678125e-20
1676,2025-07-22 18:30:00,CSCS2015,0.0,0.0,3.8690672e-20
1677,2025-07-22 19:00:00,CSCS2015,0.0,0.0,3.8703513e-20
1678,2025-07-22 19:30:00,CSCS2015,0.0,0.0,3.871695e-20
1679,2025-07-22 20:00:00,CSCS2015,0.0,0.0,3.8730538e-20
1680,2025-07-22 20:30:00,CSCS2015,0.0,0.0,3.8744432e-20
1681,2025-07-22 21:00:00,CSCS2015,0.0,0.0,3.875877e-20
1682,2025-07-22 21:30:00,CSCS2015,0.0,0.0,3.8773413e-20
1683,2025-07-22 22:00:00,CSCS2015,0.0,0.0,3.878835e-20
1684,2025-07-22 22:30:00,CSCS2015,0.0,0.0,3.8803598e-20
1685,2025-07-22 23:00:00,CSCS2015,0.0,0.0,3.881929e-20
1686,2025-07-22 23:30:00,CSCS2015,0.0,0.0,3.8835286e-20
1687,2025-07-23 00:00:00,CSCS2015,0.0,0.0,3.8851584e-20
1688,2025-07-23 00:30:00,CSCS2015,0.0,0.0,3.886819e-20
1689,2025-07-23 01:00:00,CSCS2015,0.0,0.0,3.8885095e-20
1690,2025-07-23 01:30:00,CSCS2015,0.0,0.0,3.8902453e-20
1691,2025-07-23 02:00:00,CSCS2015,0.0,0.0,3.8920118e-20
1692,2025-07-23 02:30:00,CSCS2015,0.0,0.0,3.8938086e-20
1693,2025-07-23 03:00:00,CSCS2015,0.0,0.0,3.8956362e-20
1694,2025-07-23 03:30:00,CSCS2015,0.0,0.0,3.8974944e-20
1695,2025-07-23 04:00:00,CSCS2015,0.0,0.0,3.899398e-20
1696,2025-07-23 04:30:00,CSCS2015,0.0,0.0,3.901332e-20
1697,2025-07-23 05:00:00,CSCS2015,0.0,0.0,3.9032818e-20
1698,2025-07-23 05:30:00,CSCS2015,0.0,0.0,3.905278e-20
1699,2025-07-23 06:00:00,CSCS2015,0.0,0.0,3.9073043e-20
1700,2025-07-23 06:30:00,CSCS2015,0.0,0.0,3.9093616e-20
1701,2025-07-23 07:00:00,CSCS2015,0.0,0.0,3.91145e-20
1702,2025-07-23 07:30:00,CSCS2015,0.0,0.0,3.9135844e-20
1703,2025-07-23 08:00:00,CSCS2015,0.0,0.0,3.9157347e-20
1704,2025-07-23 08:30:00,CSCS2015,0.0,0.0,3.9179313e-20
1705,2025-07-23 09:00:00,CSCS2015,0.0,0.0,3.9201585e-20
1706,2025-07-23 09:30:00,CSCS2015,0.0,0.0,3.9224023e-20
1707,2025-07-23 10:00:00,CSCS2015,0.0,0.0,3.9246925e-20
1708,2025-07-23 10:30:00,CSCS2015,0.0,0.0,3.9270135e-20
1709,2025-07-23 11:00:00,CSCS2015,0.0,0.0,3.9293512e-20
1710,2025-07-23 11:30:00,CSCS2015,0.0,0.0,3.9317355e-20
1711,2025-07-23 12:00:00,CSCS2015,0.0,0.0,3.9341508e-20
1712,2025-07-23 12:30:00,CSCS2015,0.0,0.0,3.9365978e-20
1713,2025-07-23 13:00:00,CSCS2015,0.0,0.0,3.9390764e-20
1714,2025-07-23 13:30:00,CSCS2015,0.0,0.0,3.9415715e-20
1715,2025-07-23 14:00:00,CSCS2015,0.0,0.0,3.9440986e-20
1716,2025-07-23 14:30:00,CSCS2015,0.0,0.0,3.946687e-20
1717,2025-07-23 15:00:00,CSCS2015,0.0,0.0,3.9492775e-20
1718,2025-07-23 15:30:00,CSCS2015,0.0,0.0,3.9518996e-20
1719,2025-07-23 16:00:00,CSCS2015,0.0,0.0,3.9545537e-20
1720,2025-07-23 16:30:00,CSCS2015,0.0,0.0,3.95724e-20
1721,2025-07-23 17:00:00,CSCS2015,0.0,0.0,3.9599734e-20
1722,2025-07-23 17:30:00,CSCS2015,0.0,0.0,3.9627082e-20
1723,2025-07-23 18:00:00,CSCS2015,0.0,0.0,3.965506e-20
1724,2025-07-23 18:30:00,CSCS2015,0.0,0.0,3.9683053e-20
1725,2025-07-23 19:00:00,CSCS2015,0.0,0.0,3.971137e-20
1726,2025-07-23 19:30:00,CSCS2015,0.0,0.0,3.9740015e-20
1727,2025-07-23 20:00:00,CSCS2015,0.0,0.0,3.976913e-20
1728,2025-07-23 20:30:00,CSCS2015,0.0,0.0,3.979827e-20
1729,2025-07-23 21:00:00,CSCS2015,0.0,0.0,3.9827735e-20
1730,2025-07-23 21:30:00,CSCS2015,0.0,0.0,3.9857675e-20
1731,2025-07-23 22:00:00,CSCS2015,0.0,0.0,3.9887638e-20
1732,2025-07-23 22:30:00,CSCS2015,0.0,0.0,3.9918237e-20
1733,2025-07-23 23:00:00,CSCS2015,0.0,0.0,3.9948852e-20
1734,2025-07-23 23:30:00,CSCS2015,0.0,0.0,3.99798e-20
1735,2025-07-24 00:00:00,CSCS2015,0.0,0.0,4.001108e-20
1736,2025-07-24 00:30:00,CSCS2015,0.0,0.0,4.004253e-20
1737,2025-07-24 01:00:00,CSCS2015,0.0,0.0,4.0074316e-20
1738,2025-07-24 01:30:00,CSCS2015,0.0,0.0,4.0106434e-20
1739,2025-07-24 02:00:00,CSCS2015,0.0,0.0,4.0138726e-20
1740,2025-07-24 02:30:00,CSCS2015,0.0,0.0,4.0171354e-20
1741,2025-07-24 03:00:00,CSCS2015,0.0,0.0,4.020416e-20
1742,2025-07-24 03:30:00,CSCS2015,0.0,0.0,4.0237303e-20
1743,2025-07-24 04:00:00,CSCS2015,0.0,0.0,4.0270778e-20
1744,2025-07-24 04:30:00,CSCS2015,0.0,0.0,4.0304592e-20
1745,2025-07-24 05:00:00,CSCS2015,0.0,0.0,4.033843e-20
1746,2025-07-24 05:30:00,CSCS2015,0.0,0.0,4.0372605e-20
1747,2025-07-24 06:00:00,CSCS2015,0.0,0.0,4.0407114e-20
1748,2025-07-24 06:30:00,CSCS2015,0.0,0.0,4.0441813e-20
1749,2025-07-24 07:00:00,CSCS2015,0.0,0.0,4.0476846e-20
1750,2025-07-24 07:30:00,CSCS2015,0.0,0.0,4.0511914e-20
